time,X,Y,Z,E1,E2,LP,RS,WS,MPT,MPA,MPW,LOAD,CONTACT,Real_WS,BEAD_NUMBER,LASER_ON,GET_WORKING_DISTANCE,WD
01_09_10_42_36_177,88.81,57.97,-2.95,0.0,358.0,2800,0.049999937415122986,13107,704.96881,0.0,0.0,2.67128,0.44423,0.0,2,False,False,
01_09_10_42_36_191,88.81,57.97,-2.95,0.0,358.0,2800,0.049999937415122986,13107,704.96881,0.0,0.0,2.66999,0.40294,0.0,2,False,False,
01_09_10_42_36_212,88.81,57.97,-2.95,0.0,358.0,2800,0.049999937415122986,13107,704.96881,0.0,0.0,2.67128,0.37197,0.0,2,False,False,
01_09_10_42_36_224,88.81,57.97,-2.95,0.0,358.0,2800,0.049999937415122986,13107,704.96881,0.0,0.0,2.67128,0.37197,0.0,2,False,False,74.26
01_09_10_42_36_240,88.81,57.97,-2.95,0.0,358.0,2800,0.049999937415122986,13107,704.96881,0.0,0.0,2.66999,0.45455,0.0,2,False,False,
01_09_10_42_36_249,88.81,57.97,-2.95,0.0,358.0,2800,0.049999937415122986,13107,704.96881,0.0,0.0,2.66612,0.41068,0.0,2,False,False,
01_09_10_42_36_257,88.81,57.97,-2.95,0.0,358.0,2800,0.049999937415122986,13107,704.96881,0.0,0.0,2.66612,0.41068,0.0,2,False,False,
01_09_10_42_36_269,88.62,53.23,-2.95,0.0,358.0,2800,0.03697771206498146,13107,704.96881,0.0,0.0,2.66612,0.36294,0.0,2,False,False,
01_09_10_42_36_269,88.62,53.23,-2.95,0.0,358.0,2800,0.03697771206498146,13107,704.96881,0.0,0.0,2.66612,0.36294,0.0,2,False,False,
01_09_10_42_36_294,88.62,53.23,-2.95,0.0,358.0,2800,0.03697771206498146,13107,704.96881,0.0,0.0,2.6687,0.36552,0.0,2,False,False,81.94
01_09_10_42_36_294,88.62,53.23,-2.95,0.0,358.0,2800,0.03697771206498146,13107,704.96881,0.0,0.0,2.6687,0.36552,0.0,2,False,False,81.94
01_09_10_42_36_319,88.62,53.23,-2.95,0.0,358.0,2800,0.03697771206498146,13107,704.96881,0.0,0.0,2.66483,0.3552,0.0,2,False,False,74.26
01_09_10_42_36_327,88.62,53.23,-2.95,0.0,358.0,2800,0.03697771206498146,13107,704.96881,0.0,0.0,2.67128,0.43648,0.0,2,False,False,74.26
01_09_10_42_36_335,88.62,53.23,-2.95,0.0,358.0,2800,0.03697771206498146,13107,704.96881,0.0,0.0,2.66999,0.43132,0.0,2,False,False,38.42
01_09_10_42_36_350,88.62,53.23,-2.95,0.0,358.0,2800,0.03697771206498146,13107,704.96881,0.0,0.0,2.66096,0.38487,0.0,2,False,False,38.42
01_09_10_42_36_370,88.62,53.23,-2.95,0.0,358.0,2800,0.03697771206498146,13107,704.96881,0.0,0.0,2.6687,0.48552,0.0,2,False,False,35.86
01_09_10_42_36_370,88.62,53.23,-2.95,0.0,358.0,2800,0.03697771206498146,13107,704.96881,0.0,0.0,2.6687,0.48552,0.0,2,False,False,35.86
01_09_10_42_36_396,88.52,50.48,-2.96,0.0,358.0,2800,0.0013558192877098918,13107,704.96881,0.0,0.0,2.68806,0.38229,0.0,2,False,False,-7.66
01_09_10_42_36_404,88.52,50.48,-2.96,0.0,358.0,2800,0.0013558192877098918,13107,704.96881,0.0,0.0,2.6687,0.45197,0.0,2,False,False,-7.66
01_09_10_42_36_415,88.52,50.48,-2.96,0.0,358.0,2800,0.0013558192877098918,13107,704.71075,0.0,0.0,2.67257,0.341,0.0,2,False,False,-7.66
01_09_10_42_36_427,88.52,50.48,-2.96,0.0,358.0,2800,0.0013558192877098918,13107,704.96881,0.0,0.0,2.66612,0.47648,0.0,2,False,False,-7.66
01_09_10_42_36_435,88.52,50.48,-2.96,0.0,358.0,2800,0.0013558192877098918,13107,704.96881,0.0,0.0,2.66999,0.41326,0.0,2,False,False,-10.22
01_09_10_42_36_453,88.52,50.48,-2.96,0.0,358.0,2800,0.0013558192877098918,13107,704.96881,0.0,0.0,2.68935,0.48423,0.0,2,False,False,-10.22
01_09_10_42_36_462,88.52,50.48,-2.96,0.0,358.0,2800,0.0013558192877098918,13107,704.96881,0.0,0.0,2.66225,0.36681,0.0,2,False,False,-10.22
01_09_10_42_36_470,88.5,50.0,-2.96,0.0,358.0,2800,0.004380497150123119,13107,704.71075,0.0,0.0,2.67128,0.45971,0.0,2,False,True,-10.22
01_09_10_42_36_488,88.5,50.0,-2.96,0.0,358.0,2800,0.004380497150123119,13107,704.96881,0.0,0.0,2.66612,0.40036,0.0,2,False,True,-7.66
01_09_10_42_36_496,88.5,50.0,-2.96,0.0,358.0,2800,0.004380497150123119,13107,704.96881,0.0,0.0,2.66612,0.3952,0.0,2,False,True,-7.66
01_09_10_42_36_516,88.5,50.0,-2.96,0.0,358.0,2800,0.004380497150123119,13107,704.96881,0.0,0.0,2.66741,0.47132,0.0,2,False,True,-15.34
01_09_10_42_36_516,88.5,50.0,-2.96,0.0,358.0,2800,0.004380497150123119,13107,704.96881,0.0,0.0,2.66741,0.47132,0.0,2,False,True,-15.34
01_09_10_42_36_541,88.5,50.0,-2.96,0.0,358.0,2800,0.004380497150123119,13107,704.96881,0.0,0.0,2.67128,0.42487,0.0,2,False,True,-35.82
01_09_10_42_36_548,88.5,50.0,-2.96,0.0,358.0,2800,0.004380497150123119,13107,704.96881,0.0,0.0,2.67128,0.42487,0.0,2,False,True,-35.82
01_09_10_42_36_556,88.5,50.0,-2.96,0.0,358.0,2800,0.004380497150123119,13107,704.96881,0.0,0.0,2.66999,0.48036,0.0,2,False,True,-53.74
01_09_10_42_36_566,88.5,50.0,-2.96,0.0,358.0,2800,0.004380497150123119,13107,705.22687,0.0,0.0,2.66999,0.36165,0.0,2,False,True,-53.74
01_09_10_42_36_576,88.25,49.55,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.67386,0.43778,0.0,2,False,True,-53.74
01_09_10_42_36_585,88.25,49.55,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66612,0.40939,0.0,2,False,True,-51.18
01_09_10_42_36_602,88.25,49.55,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.65967,0.44681,0.0,2,False,True,-51.18
01_09_10_42_36_611,88.25,49.55,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66741,0.36423,0.0,2,False,True,-48.62
01_09_10_42_36_620,88.25,49.55,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66999,0.44552,0.0,2,False,True,-48.62
01_09_10_42_36_644,88.25,49.55,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66999,0.42487,0.0,2,False,True,-46.06
01_09_10_42_36_666,88.25,49.55,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.6687,0.47261,0.0,2,False,True,-53.74
01_09_10_42_36_666,88.25,49.55,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.6687,0.47261,0.0,2,False,True,-53.74
01_09_10_42_36_684,87.8,48.78,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66999,0.41971,0.0,2,False,True,-58.86
01_09_10_42_36_692,87.8,48.78,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66741,0.41584,0.0,2,False,True,-53.74
01_09_10_42_36_700,87.8,48.78,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66612,0.46487,0.0,2,False,True,-53.74
01_09_10_42_36_712,87.8,48.78,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66612,0.341,0.0,2,False,True,-30.7
01_09_10_42_36_721,87.8,48.78,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.67257,0.42487,0.0,2,False,True,-30.7
01_09_10_42_36_740,87.8,48.78,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66612,0.37713,0.0,2,False,True,-7.66
01_09_10_42_36_749,87.8,48.78,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66612,0.37713,0.0,2,False,True,7.7
01_09_10_42_36_757,87.8,48.78,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.6687,0.45842,0.0,2,False,True,58.9
01_09_10_42_36_773,87.36,48.01,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66999,0.43132,0.0,2,False,True,58.9
01_09_10_42_36_792,87.36,48.01,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.67903,0.38229,0.0,2,False,True,69.14
01_09_10_42_36_804,87.36,48.01,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.67903,0.38229,0.0,2,False,True,81.94
01_09_10_42_36_812,87.36,48.01,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66612,0.48552,0.0,2,False,True,81.94
01_09_10_42_36_827,87.36,48.01,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.67128,0.341,0.0,2,False,True,
01_09_10_42_36_835,87.36,48.01,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66741,0.43778,0.0,2,False,True,
01_09_10_42_36_844,87.36,48.01,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66999,0.37971,0.0,2,False,True,
01_09_10_42_36_853,87.36,48.01,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66612,0.4739,0.0,2,False,True,
01_09_10_42_36_870,87.36,48.01,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.6687,0.49197,0.0,2,False,True,
01_09_10_42_36_870,87.36,48.01,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.6687,0.49197,0.0,2,False,True,
01_09_10_42_36_895,86.91,47.21,-2.96,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66741,0.41326,0.0,2,False,True,
01_09_10_42_36_903,86.91,47.21,-2.96,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.67645,0.38745,0.0,2,False,True,
01_09_10_42_36_911,86.91,47.21,-2.96,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.67645,0.38745,0.0,2,False,True,
01_09_10_42_36_929,86.91,47.21,-2.96,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.67128,0.42745,0.0,2,False,True,
01_09_10_42_36_937,86.91,47.21,-2.96,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.6687,0.42874,0.0,2,False,True,
01_09_10_42_36_957,86.91,47.21,-2.96,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66741,0.37197,0.0,2,False,True,
01_09_10_42_36_957,86.91,47.21,-2.96,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66741,0.37197,0.0,2,False,True,
01_09_10_42_36_974,86.19,45.96,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66999,0.44939,0.0,2,False,True,
01_09_10_42_36_990,86.19,45.96,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.6687,0.37713,0.0,2,False,True,
01_09_10_42_37_003,86.19,45.96,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.6687,0.37713,0.0,2,False,True,
01_09_10_42_37_014,86.19,45.96,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66741,0.37584,0.0,2,False,True,
01_09_10_42_37_027,86.19,45.96,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66999,0.44165,0.0,2,False,True,
01_09_10_42_37_040,86.19,45.96,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.6687,0.4339,0.0,2,False,True,
01_09_10_42_37_048,86.19,45.96,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.6687,0.3552,0.0,2,False,True,
01_09_10_42_37_060,86.19,45.96,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.67128,0.33197,0.0,2,False,True,
01_09_10_42_37_080,86.19,45.96,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66612,0.45068,0.0,2,False,True,
01_09_10_42_37_080,86.19,45.96,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66612,0.45068,0.0,2,False,True,
01_09_10_42_37_102,85.7,45.14,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.67257,0.33842,0.0,2,False,True,
01_09_10_42_37_117,85.7,45.14,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.67257,0.46745,0.0,2,False,True,
01_09_10_42_37_126,85.7,45.14,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.67645,0.29584,0.0,2,False,True,
01_09_10_42_37_144,85.7,45.14,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66999,0.35391,0.0,2,False,True,
01_09_10_42_37_156,85.7,45.14,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.71075,0.0,0.0,2.67516,0.48423,0.0,2,False,True,
01_09_10_42_37_156,85.7,45.14,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.71075,0.0,0.0,2.67516,0.48423,0.0,2,False,True,
01_09_10_42_37_182,85.22,44.31,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.68032,0.38745,0.0,2,False,True,
01_09_10_42_37_191,85.22,44.31,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.67386,0.32681,0.0,2,False,True,
01_09_10_42_37_191,85.22,44.31,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.67386,0.32681,0.0,2,False,True,
01_09_10_42_37_216,85.22,44.31,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66483,0.38745,0.0,2,False,True,
01_09_10_42_37_224,85.22,44.31,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.6687,0.49455,0.0,2,False,True,
01_09_10_42_37_242,85.22,44.31,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.6687,0.49455,0.0,2,False,True,
01_09_10_42_37_258,85.22,44.31,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66741,0.40423,0.0,2,False,True,
01_09_10_42_37_266,85.22,44.31,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66225,0.46616,0.0,2,False,True,
01_09_10_42_37_273,84.75,43.48,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.67257,0.38616,0.0,2,False,True,
01_09_10_42_37_282,84.75,43.48,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66999,0.40036,0.0,2,False,True,
01_09_10_42_37_300,84.75,43.48,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66612,0.40165,0.0,2,False,True,
01_09_10_42_37_300,84.75,43.48,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66612,0.40165,0.0,2,False,True,
01_09_10_42_37_323,84.75,43.48,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66612,0.42616,0.0,2,False,True,
01_09_10_42_37_332,84.75,43.48,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66612,0.42616,0.0,2,False,True,
01_09_10_42_37_340,84.75,43.48,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66612,0.42616,0.0,2,False,True,
01_09_10_42_37_356,84.75,43.48,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.65322,0.41971,0.0,2,False,True,
01_09_10_42_37_373,84.75,43.48,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66741,0.43003,0.0,2,False,True,
01_09_10_42_37_373,84.75,43.48,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66741,0.43003,0.0,2,False,True,
01_09_10_42_37_391,84.26,42.64,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66741,0.43003,0.0,2,False,True,
01_09_10_42_37_406,84.26,42.64,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.6687,0.45842,0.0,2,False,True,
01_09_10_42_37_415,84.26,42.64,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66483,0.37197,0.0,2,False,True,
01_09_10_42_37_423,84.26,42.64,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66999,0.49842,0.0,2,False,True,
01_09_10_42_37_432,84.26,42.64,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66999,0.49842,0.0,2,False,True,
01_09_10_42_37_444,84.26,42.64,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66741,0.41842,0.0,2,False,True,
01_09_10_42_37_463,84.26,42.64,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66483,0.48423,0.0,2,False,True,
01_09_10_42_37_471,83.78,41.81,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66483,0.48423,0.0,2,False,True,
01_09_10_42_37_488,83.78,41.81,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.64935,0.32681,0.0,2,False,True,
01_09_10_42_37_504,83.78,41.81,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66741,0.42487,0.0,2,False,True,
01_09_10_42_37_504,83.78,41.81,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66741,0.42487,0.0,2,False,True,
01_09_10_42_37_524,83.78,41.81,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66483,0.31262,0.0,2,False,True,
01_09_10_42_37_533,83.78,41.81,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66483,0.31262,0.0,2,False,True,
01_09_10_42_37_541,83.78,41.81,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.6558,0.37197,0.0,2,False,True,
01_09_10_42_37_560,83.78,41.81,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.67128,0.37842,0.0,2,False,True,
01_09_10_42_37_569,83.78,41.81,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.6687,0.48681,0.0,2,False,True,
01_09_10_42_37_577,83.3,40.98,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.6687,0.48681,0.0,2,False,True,
01_09_10_42_37_597,83.3,40.98,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66354,0.34487,0.0,2,False,True,
01_09_10_42_37_605,83.3,40.98,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66354,0.46616,0.0,2,False,True,
01_09_10_42_37_619,83.3,40.98,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66999,0.4339,0.0,2,False,True,
01_09_10_42_37_636,83.3,40.98,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66999,0.4339,0.0,2,False,True,
01_09_10_42_37_651,83.3,40.98,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66741,0.44681,0.0,2,False,True,
01_09_10_42_37_658,83.3,40.98,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66483,0.47906,0.0,2,False,True,
01_09_10_42_37_668,83.3,40.98,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66999,0.44552,0.0,2,False,True,
01_09_10_42_37_676,82.83,40.15,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66999,0.44552,0.0,2,False,True,
01_09_10_42_37_676,82.83,40.15,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66999,0.44552,0.0,2,False,True,
01_09_10_42_37_698,82.83,40.15,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.6687,0.37197,0.0,2,False,True,
01_09_10_42_37_710,82.83,40.15,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.65193,0.48939,0.0,2,False,True,
01_09_10_42_37_719,82.83,40.15,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66741,0.37713,0.0,2,False,True,
01_09_10_42_37_728,82.83,40.15,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66483,0.47648,0.0,2,False,True,
01_09_10_42_37_736,82.83,40.15,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66483,0.47648,0.0,2,False,True,
01_09_10_42_37_753,82.83,40.15,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66999,0.41197,0.0,2,False,True,
01_09_10_42_37_764,82.83,40.15,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66354,0.33068,0.0,2,False,True,
01_09_10_42_37_773,82.34,39.31,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66354,0.33068,0.0,2,False,True,
01_09_10_42_37_788,82.34,39.31,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66354,0.33068,0.0,2,False,True,
01_09_10_42_37_797,82.34,39.31,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66612,0.43003,0.0,2,False,True,
01_09_10_42_37_805,82.34,39.31,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66612,0.43003,0.0,2,False,True,
01_09_10_42_37_820,82.34,39.31,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.67257,0.45197,0.0,2,False,True,
01_09_10_42_37_831,82.34,39.31,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66741,0.40423,0.0,2,False,True,
01_09_10_42_37_844,82.34,39.31,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66354,0.381,0.0,2,False,True,
01_09_10_42_37_855,82.34,39.31,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66612,0.46487,0.0,2,False,True,
01_09_10_42_37_866,82.34,39.31,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66354,0.39391,0.0,2,False,True,
01_09_10_42_37_874,81.86,38.48,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.67128,0.45197,0.0,2,False,True,
01_09_10_42_37_881,81.86,38.48,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.6687,0.42874,0.0,2,False,True,
01_09_10_42_37_909,81.86,38.48,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66354,0.381,0.0,2,False,True,
01_09_10_42_37_926,81.86,38.48,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.65967,0.30616,0.0,2,False,True,
01_09_10_42_37_934,81.86,38.48,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.66741,0.43648,0.0,2,False,True,
01_09_10_42_37_942,81.86,38.48,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.65709,0.36681,0.0,2,False,True,
01_09_10_42_37_950,81.86,38.48,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.6687,0.52423,0.0,2,False,True,
01_09_10_42_37_959,81.86,38.48,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66999,0.381,0.0,2,False,True,
01_09_10_42_37_969,81.86,38.48,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66999,0.381,0.0,2,False,True,
01_09_10_42_37_985,81.38,37.66,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66999,0.39391,0.0,2,False,True,
01_09_10_42_37_997,81.38,37.66,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.65322,0.34229,0.0,2,False,True,
01_09_10_42_38_006,81.38,37.66,-2.95,0.0,358.0,2800,0.010000000707805157,13107,704.96881,0.0,0.0,2.65322,0.34229,0.0,2,False,True,
01_09_10_42_38_014,81.38,37.66,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66999,0.42874,0.0,2,False,True,
01_09_10_42_38_030,81.38,37.66,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66741,0.42745,0.0,2,False,True,
01_09_10_42_38_043,81.38,37.66,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66741,0.42745,0.0,2,False,True,
01_09_10_42_38_050,81.38,37.66,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.67516,0.38745,0.0,2,False,True,
01_09_10_42_38_066,81.38,37.66,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66999,0.30358,0.0,2,False,True,
01_09_10_42_38_073,80.67,36.41,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.67128,0.44294,0.0,2,False,True,
01_09_10_42_38_083,80.67,36.41,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.6687,0.40036,0.0,2,False,True,
01_09_10_42_38_092,80.67,36.41,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.67903,0.40294,0.0,2,False,True,
01_09_10_42_38_103,80.67,36.41,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66612,0.45197,0.0,2,False,True,
01_09_10_42_38_112,80.67,36.41,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66612,0.37971,0.0,2,False,True,
01_09_10_42_38_119,80.67,36.41,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.66483,0.43907,0.0,2,False,True,
01_09_10_42_38_141,80.67,36.41,-2.95,0.0,358.0,2800,0.010000000707805157,13107,705.22687,0.0,0.0,2.6687,0.47003,0.0,2,False,True,
