time,X,Y,Z,E1,E2,S_LP,S_RS,S_WS,R_LP,R_RS,R_WS,MPT,MPA,MPW,LOAD,CONTACT,BEAD_NUMBER,LASER_ON
02_24_14_45_08_107,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.3681,6,False
02_24_14_45_08_185,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.41839,0.3952,6,False
02_24_14_45_08_233,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.3952,6,False
02_24_14_45_08_285,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.39003,6,False
02_24_14_45_08_339,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.36552,6,False
02_24_14_45_08_494,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.41971,6,False
02_24_14_45_08_546,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42226,0.37584,6,False
02_24_14_45_08_599,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42097,0.41326,6,False
02_24_14_45_08_641,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.38616,6,False
02_24_14_45_08_697,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.381,6,False
02_24_14_45_08_745,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.40939,6,False
02_24_14_45_08_784,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.37971,6,False
02_24_14_45_08_843,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.41968,0.37842,6,False
02_24_14_45_08_896,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.38874,6,False
02_24_14_45_08_954,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.77523,0.0,0.0,2.42226,0.42745,6,False
02_24_14_45_09_092,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.37455,6,False
02_24_14_45_09_134,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.39132,6,False
02_24_14_45_09_181,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.41455,6,False
02_24_14_45_09_242,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.4081,6,False
02_24_14_45_09_301,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.41326,6,False
02_24_14_45_09_454,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.38616,6,False
02_24_14_45_09_498,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.42487,6,False
02_24_14_45_09_553,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.41971,6,False
02_24_14_45_09_620,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.41326,6,False
02_24_14_45_09_669,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42871,0.39649,6,False
02_24_14_45_09_726,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41968,0.41584,6,False
02_24_14_45_09_879,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.40681,6,False
02_24_14_45_10_038,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42097,0.41197,6,False
02_24_14_45_10_097,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.40552,6,False
02_24_14_45_10_246,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.41842,6,False
02_24_14_45_10_299,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.39391,6,False
02_24_14_45_10_348,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.40552,6,False
02_24_14_45_10_394,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.421,6,False
02_24_14_45_10_459,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.41971,6,False
02_24_14_45_10_505,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42097,0.37584,6,False
02_24_14_45_10_562,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.47132,6,False
02_24_14_45_10_615,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.40294,6,False
02_24_14_45_10_661,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.41839,0.41455,6,False
02_24_14_45_10_731,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.41842,6,False
02_24_14_45_10_775,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.41842,6,False
02_24_14_45_10_837,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42097,0.40681,6,False
02_24_14_45_10_888,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.40165,6,False
02_24_14_45_10_926,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.39903,0.41326,6,False
02_24_14_45_10_985,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41193,0.42616,6,False
02_24_14_45_11_030,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.41197,6,False
02_24_14_45_11_083,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.40939,6,False
02_24_14_45_11_128,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4429,0.39649,6,False
02_24_14_45_11_176,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.41968,0.41842,6,False
02_24_14_45_11_228,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42097,0.46745,6,False
02_24_14_45_11_275,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.42358,6,False
02_24_14_45_11_332,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41322,0.39003,6,False
02_24_14_45_11_376,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.42484,0.41197,6,False
02_24_14_45_11_443,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.77523,0.0,0.0,2.42355,0.41326,6,False
02_24_14_45_11_489,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41193,0.38358,6,False
02_24_14_45_11_531,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.42484,0.3952,6,False
02_24_14_45_11_600,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.43261,6,False
02_24_14_45_11_645,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.42613,0.43003,6,False
02_24_14_45_11_710,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.41842,6,False
02_24_14_45_11_757,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.39649,6,False
02_24_14_45_11_813,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.38487,6,False
02_24_14_45_11_856,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.39391,6,False
02_24_14_45_11_914,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.40939,6,False
02_24_14_45_11_959,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.40552,6,False
02_24_14_45_12_011,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.4171,0.40939,6,False
02_24_14_45_12_062,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.41068,6,False
02_24_14_45_12_111,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.4081,6,False
02_24_14_45_12_166,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.40806,0.39907,6,False
02_24_14_45_12_311,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.77523,0.0,0.0,2.41839,0.39261,6,False
02_24_14_45_12_377,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.41713,6,False
02_24_14_45_12_419,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4029,0.39649,6,False
02_24_14_45_12_502,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.3152,6,False
02_24_14_45_12_553,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.40165,6,False
02_24_14_45_12_599,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.39778,6,False
02_24_14_45_12_745,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.40165,6,False
02_24_14_45_12_786,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41968,0.36294,6,False
02_24_14_45_12_844,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.33713,6,False
02_24_14_45_12_893,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.41971,6,False
02_24_14_45_12_951,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.4081,6,False
02_24_14_45_13_013,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.39778,6,False
02_24_14_45_13_063,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.39261,6,False
02_24_14_45_13_111,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.38487,6,False
02_24_14_45_13_179,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42097,0.40939,6,False
02_24_14_45_13_223,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41968,0.421,6,False
02_24_14_45_13_375,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42871,0.40423,6,False
02_24_14_45_13_424,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.41068,6,False
02_24_14_45_13_466,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.40294,6,False
02_24_14_45_13_532,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.40423,6,False
02_24_14_45_13_598,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.40677,0.41971,6,False
02_24_14_45_13_650,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.77523,0.0,0.0,2.4171,0.38358,6,False
02_24_14_45_13_708,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.39261,6,False
02_24_14_45_13_760,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41968,0.39907,6,False
02_24_14_45_13_813,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.41584,6,False
02_24_14_45_13_875,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42097,0.421,6,False
02_24_14_45_13_919,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42742,0.41326,6,False
02_24_14_45_13_973,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41968,0.38229,6,False
02_24_14_45_14_021,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.39907,6,False
02_24_14_45_14_085,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.4081,6,False
02_24_14_45_14_134,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42097,0.32939,6,False
02_24_14_45_14_189,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.35907,6,False
02_24_14_45_14_252,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.39907,6,False
02_24_14_45_14_300,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41968,0.40036,6,False
02_24_14_45_14_351,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.37971,6,False
02_24_14_45_14_421,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.40806,0.39907,6,False
02_24_14_45_14_564,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.38229,6,False
02_24_14_45_14_620,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41322,0.421,6,False
02_24_14_45_14_671,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.43132,6,False
02_24_14_45_14_735,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.37842,6,False
02_24_14_45_14_788,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.36939,6,False
02_24_14_45_14_836,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.35003,6,False
02_24_14_45_14_886,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.42745,6,False
02_24_14_45_14_935,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.41971,6,False
02_24_14_45_15_105,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.38874,6,False
02_24_14_45_15_145,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.39391,6,False
02_24_14_45_15_198,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.421,6,False
02_24_14_45_15_245,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.39778,6,False
02_24_14_45_15_297,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.381,6,False
02_24_14_45_15_352,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.40165,6,False
02_24_14_45_15_400,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.77523,0.0,0.0,2.41968,0.40681,6,False
02_24_14_45_15_457,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.37971,6,False
02_24_14_45_15_500,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.4081,6,False
02_24_14_45_15_544,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.39649,6,False
02_24_14_45_15_605,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41968,0.37455,6,False
02_24_14_45_15_640,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.38745,6,False
02_24_14_45_15_702,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.77523,0.0,0.0,2.41968,0.37584,6,False
02_24_14_45_15_747,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.39649,6,False
02_24_14_45_15_793,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.39649,6,False
02_24_14_45_15_853,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41968,0.39003,6,False
02_24_14_45_15_914,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.40552,6,False
02_24_14_45_16_069,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.39003,6,False
02_24_14_45_16_119,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.40423,6,False
02_24_14_45_16_192,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.31907,6,False
02_24_14_45_16_232,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41193,0.36294,6,False
02_24_14_45_16_281,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.37842,6,False
02_24_14_45_16_455,-0.05,4.47,21.62,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.43903,0.39778,6,False
02_24_14_45_16_502,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.39132,6,False
02_24_14_45_16_562,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.77523,0.0,0.0,2.42226,0.39778,6,False
02_24_14_45_16_602,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42097,0.40165,6,False
02_24_14_45_16_653,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.00105,0.0,0.0,2.4158,0.38745,6,False
02_24_14_45_16_699,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.39391,6,False
02_24_14_45_16_739,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.39778,6,False
02_24_14_45_16_804,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.39649,6,False
02_24_14_45_16_846,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.37713,6,False
02_24_14_45_17_001,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42226,0.39391,6,False
02_24_14_45_17_039,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.33971,6,False
02_24_14_45_17_098,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.77523,0.0,0.0,2.4171,0.36165,6,False
02_24_14_45_17_158,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.40939,6,False
02_24_14_45_17_205,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.37455,6,False
02_24_14_45_17_248,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.36423,6,False
02_24_14_45_17_296,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.77523,0.0,0.0,2.41839,0.35391,6,False
02_24_14_45_17_352,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.39132,6,False
02_24_14_45_17_407,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.77523,0.0,0.0,2.4171,0.37713,6,False
02_24_14_45_17_452,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.40294,6,False
02_24_14_45_17_533,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.41842,6,False
02_24_14_45_17_582,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.37842,6,False
02_24_14_45_17_630,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.37197,6,False
02_24_14_45_17_683,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.41068,6,False
02_24_14_45_17_740,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.3952,6,False
02_24_14_45_17_790,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.40939,6,False
02_24_14_45_17_841,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.43261,6,False
02_24_14_45_17_893,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.39003,6,False
02_24_14_45_17_957,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.41326,6,False
02_24_14_45_18_004,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.41842,6,False
02_24_14_45_18_056,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.77523,0.0,0.0,2.4171,0.39132,6,False
02_24_14_45_18_103,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42097,0.40552,6,False
02_24_14_45_18_156,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.38487,6,False
02_24_14_45_18_210,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.39003,6,False
02_24_14_45_18_264,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.40552,6,False
02_24_14_45_18_406,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41968,0.39261,6,False
02_24_14_45_18_471,-0.05,4.47,21.62,-0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.39649,6,False
